time,SlantCorrectedReads
0.0832408435072142,-8
0.166481687014428,-3.99808491654153
0.249722530521643,-0.996169833083059
0.332963374028857,-3.99425474962459
0.416204217536071,-1.99233966616612
0.499445061043285,-0.990424582707647
0.582685904550499,3.01149050075082
0.665926748057714,4.01340558420929
0.749167591564928,5.01532066766771
0.832408435072142,5.01723575112618
0.915649278579356,0.0191508345846501
0.99889012208657,-0.978934081956879
1.08213096559378,2.02298100150159
1.165371809101,0.0248960849600621
1.24861265260821,-2.97318883158147
1.33185349611543,-3.971273748123
1.41509433962264,5.03064133533547
1.49833518312986,4.03255641879394
1.58157602663707,-0.965528497747584
1.66481687014428,-6.96361341428911
1.7480577136515,-4.96169833083064
1.83129855715871,-1.95978324737217
1.91453940066593,-1.95786816391376
1.99778024417314,-0.955953080455288
2.08102108768036,1.04596200300318
2.16426193118757,-1.95212291353835
2.24750277469478,-1.95020783007988
2.330743618202,-1.94829274662141
2.41398446170921,2.05362233683707
2.49722530521643,0.0555374202955363
2.58046614872364,-1.94254749624599
2.66370699223085,-1.94063241278752
2.74694783573807,3.06128267067095
2.83018867924528,-5.93680224587058
2.9134295227525,2.06511283758789
2.99667036625971,2.06702792104636
3.07991120976693,-1.93105699549523
3.16315205327414,1.07085808796324
3.24639289678135,3.07277317142172
3.32963374028857,1.07468825488019
3.41287458379578,-2.92339666166134
3.496115427303,-2.92148157820287
3.57935627081021,7.0804335052556
3.66259711431743,6.08234858871407
3.74583795782464,0.0842636721725398
3.82907880133185,3.08617875563101
3.91231964483907,5.08809383908948
3.99556048834628,1.09000892254795
4.0788013318535,1.09192400600642
4.16204217536071,4.09383908946489
4.24528301886792,5.09575417292331
4.32852386237514,5.09766925638178
4.41176470588235,1.09958433984025
4.49500554938957,1.10149942329872
4.57824639289678,-1.89658549324281
4.661487236404,-8.89467040978434
4.74472807991121,-3.89275532632587
4.82796892341842,1.1091597571326
4.91120976692564,2.11107484059107
4.99445061043285,3.11298992404954
5.07769145394007,-3.88509499249199
5.16093229744728,-4.88317990903352
5.2441731409545,-0.881264825575045
5.32741398446171,-1.87934974211657
5.41065482796892,2.12256534134184
5.49389567147614,6.12448042480031
5.57713651498335,-0.873604491741219
5.66037735849057,7.12831059171725
5.74361820199778,-0.869774324824277
5.826859045505,4.13214075863419
5.91009988901221,2.13405584209266
5.99334073251942,1.13597092555113
6.07658157602664,-1.86211399099039
6.15982241953385,4.13980109246808
6.24306326304107,5.14171617592655
6.32630410654828,1.14363125938502
6.40954495005549,0.145546342843488
6.49278579356271,4.14746142630196
6.57602663706992,4.14937650976037
6.65926748057714,0.151291593218843
6.74250832408435,0.153206676677314
6.82574916759157,1.15512176013578
6.90899001109878,2.15703684359426
6.99223085460599,7.15895192705273
7.07547169811321,6.1608670105112
7.15871254162042,-0.837217906030332
7.24195338512764,-1.83530282257186
7.32519422863485,-0.833387739113391
7.40843507214206,0.16852734434508
7.49167591564928,5.17044242780355
7.57491675915649,2.17235751126202
7.65815760266371,-3.82572740527951
7.74139844617092,-3.82381232182109
7.82463928967814,1.17810276163738
7.90788013318535,-3.81998215490415
7.99112097669256,4.18193292855432
8.07436182019978,4.18384801201279
8.15760266370699,0.185763095471259
8.24084350721421,-1.81232182107027
8.32408435072142,-1.8104067376118
8.40732519422864,0.191508345846671
8.49056603773585,-7.80657657069486
8.57380688124306,3.19533851276361
8.65704772475028,5.19725359622208
8.74028856825749,0.199168679680554
8.82352941176471,-1.79891623686098
8.90677025527192,1.20299884659744
8.99001109877914,1.20491393005591
9.07325194228635,3.20682901351438
9.15649278579356,3.20874409697285
9.23973362930078,-1.78934081956868
9.32297447280799,5.21257426388979
9.40621531631521,1.21448934734826
9.48945615982242,-2.78359556919327
9.57269700332964,-0.781680485734796
9.65593784683685,1.22023459772367
9.73917869034406,3.22214968118215
9.82241953385128,3.22406476464062
9.90566037735849,6.22597984809909
9.9889012208657,2.22789493155756
10.0721420643729,0.229810015015971
10.1553829078801,2.23172509847444
