time,SlantCorrectedReads
0.0832408435072142,-0.360000000000014
0.166481687014428,-3.35851232834978
0.249722530521643,0.642975343300463
0.332963374028857,3.6444630149507
0.416204217536071,0.645950686600941
0.499445061043285,2.64743835825118
0.582685904550499,3.64892602990142
0.665926748057714,1.65041370155166
0.749167591564928,-8.34809862679811
0.832408435072142,2.65338904485213
0.915649278579356,-0.345123283497628
0.99889012208657,2.65636438815261
1.08213096559378,2.65785205980279
1.165371809101,-0.340660268546969
1.24861265260821,-3.33917259689673
1.33185349611543,4.66231507475351
1.41509433962264,1.66380274640375
1.49833518312986,-3.33470958194602
1.58157602663707,-2.33322191029578
1.66481687014428,-0.331734238645538
1.7480577136515,6.6697534330047
1.83129855715871,1.67124110465494
1.91453940066593,-0.327271223694822
1.99778024417314,-4.32578355204458
2.08102108768036,4.67570411960565
2.16426193118757,-2.32280820874411
2.24750277469478,-5.32132053709387
2.330743618202,-0.31983286544363
2.41398446170921,-0.318345193793391
2.49722530521643,-3.31685752214315
2.58046614872364,2.68463014950709
2.66370699223085,1.68611782115732
2.74694783573807,-3.31239450719244
2.83018867924528,-0.310906835542198
2.9134295227525,0.69058083610804
2.99667036625971,1.69206850775828
3.07991120976693,3.69355617940846
3.16315205327414,-3.3049561489413
3.24639289678135,-5.30346847729106
3.32963374028857,3.69801919435918
3.41287458379578,-0.300493133990585
3.496115427303,0.700994537659653
3.57935627081021,1.70248220930989
3.66259711431743,2.70396988096013
3.74583795782464,0.705457552610369
3.82907880133185,-1.29305477573939
3.91231964483907,-3.29156710408915
3.99556048834628,-0.290079432438915
4.0788013318535,-3.28859176078868
4.16204217536071,0.712895910861562
4.24528301886792,-2.2856164174882
4.32852386237514,-0.284128745837961
4.41176470588235,4.71735892581228
4.49500554938957,5.71884659746252
4.57824639289678,10.7203342691128
4.661487236404,0.721821940762993
4.74472807991121,-1.27669038758677
4.82796892341842,0.72479728406347
4.91120976692564,4.72628495571371
4.99445061043285,-2.27222737263605
5.07769145394007,-2.27073970098587
5.16093229744728,-6.26925202933563
5.2441731409545,-2.26776435768539
5.32741398446171,2.73372331396484
5.41065482796892,4.73521098561508
5.49389567147614,2.73669865726532
5.57713651498335,4.73818632891556
5.66037735849057,-0.260325999434201
5.74361820199778,-1.25883832778396
5.826859045505,0.742649343866276
5.91009988901221,2.74413701551651
5.99334073251942,4.74562468716675
6.07658157602664,-0.252887641183008
6.15982241953385,-0.25139996953277
6.24306326304107,7.75008770211747
6.32630410654828,4.75157537376771
6.40954495005549,3.75306304541795
6.49278579356271,4.75455071706818
6.57602663706992,1.75603838871842
6.65926748057714,1.75752606036866
6.74250832408435,1.7590137320189
6.82574916759157,-3.23949859633086
6.90899001109878,-3.23801092468062
6.99223085460599,-4.23652325303044
7.07547169811321,-0.235035581380203
7.15871254162042,1.76645209027004
7.24195338512764,2.76793976192027
7.32519422863485,4.76942743357051
7.40843507214206,1.77091510522075
7.49167591564928,-3.22759722312901
7.57491675915649,0.773890448521229
7.65815760266371,-2.22462187982853
7.74139844617092,-2.22313420817829
7.82463928967814,-1.22164653652806
7.90788013318535,-0.220158864877817
7.99112097669256,2.78132880677242
8.07436182019978,3.78281647842266
8.15760266370699,-4.2156958499271
8.24084350721421,-5.21420817827686
8.32408435072142,-2.21272050662662
8.40732519422864,-0.211232834976386
8.49056603773585,2.79025483667385
8.57380688124306,-1.20825749167591
8.65704772475028,-3.20676982002567
8.74028856825749,-6.20528214837543
8.82352941176471,-4.20379447672519
8.90677025527192,-1.20230680507495
8.99001109877914,-3.20081913342477
9.07325194228635,-3.19933146177453
9.15649278579356,0.802156209875704
9.23973362930078,3.80364388152594
9.32297447280799,4.80513155317618
9.40621531631521,1.80661922482642
9.48945615982242,-0.191893103523341
9.57269700332964,3.8095945681269
9.65593784683685,1.81108223977714
9.73917869034406,-4.18743008857263
9.82241953385128,-0.185942416922387
9.90566037735849,0.815545254727851
9.9889012208657,3.81703292637809
10.0721420643729,5.81852059802833
10.1553829078801,2.82000826967857
10.2386237513873,1.82149594132881
10.3218645948946,5.82298361297904
10.4051054384018,5.82447128462928
10.488346281909,9.82595895627952
10.5715871254162,15.8274466279298
10.6548279689234,27.82893429958
10.7380688124306,37.8304219712302
10.8213096559378,71.8319096428805
10.9045504994451,109.833397314531
10.9877913429523,177.834884986181
11.0710321864595,257.836372657831
11.1542730299667,354.837860329481
11.2375138734739,480.839348001132
11.3207547169811,632.840835672782
11.4039955604883,802.842323344432
11.4872364039956,979.843811016082
11.5704772475028,1179.84529868773
11.65371809101,1355.84678635938
11.7369589345172,1531.84827403103
11.8201997780244,1696.84976170268
11.9034406215316,1832.85124937433
11.9866814650388,1965.85273704598
12.0699223085461,2060.85422471763
12.1531631520533,2127.85571238928
12.2364039955605,2157.85720006093
12.3196448390677,2181.85868773258
12.4028856825749,2168.86017540423
12.4861265260821,2149.86166307589
12.5693673695893,2112.86315074754
12.6526082130966,2065.86463841919
12.7358490566038,2004.86612609084
12.819089900111,1933.86761376249
12.9023307436182,1871.86910143414
12.9855715871254,1802.87058910579
13.0688124306326,1723.87207677744
13.1520532741398,1650.87356444909
13.2352941176471,1573.87505212074
13.3185349611543,1507.87653979239
13.4017758046615,1431.87802746404
13.4850166481687,1366.87951513569
13.5682574916759,1303.88100280734
13.6514983351831,1234.88249047899
13.7347391786903,1177.88397815064
13.8179800221976,1122.88546582229
13.9012208657048,1075.88695349394
13.984461709212,1028.88844116559
14.0677025527192,982.88992883724
14.1509433962264,935.89141650889
14.2341842397336,889.89290418054
14.3174250832408,853.89439185219
14.4006659267481,816.895879523841
14.4839067702553,777.897367195491
14.5671476137625,740.898854867141
14.6503884572697,716.900342538791
14.7336293007769,689.901830210442
14.8168701442841,668.903317882092
14.9001109877913,641.904805553742
14.9833518312986,617.906293225392
15.0665926748058,590.907780897042
15.149833518313,575.909268568693
15.2330743618202,556.910756240343
15.3163152053274,533.912243911993
15.3995560488346,518.913731583643
15.4827968923418,501.915219255294
15.5660377358491,481.916706926944
15.6492785793563,465.918194598594
15.7325194228635,447.919682270244
15.8157602663707,439.921169941895
15.8990011098779,424.922657613545
15.9822419533851,407.924145285195
16.0654827968923,395.925632956845
16.1487236403996,383.927120628496
16.2319644839068,376.928608300146
16.315205327414,368.930095971796
16.3984461709212,357.931583643446
16.4816870144284,341.933071315097
16.5649278579356,331.934558986747
16.6481687014428,329.936046658397
16.7314095449501,324.937534330047
16.8146503884573,310.939022001697
16.8978912319645,303.940509673348
16.9811320754717,291.941997344998
17.0643729189789,278.943485016648
17.1476137624861,276.944972688298
17.2308546059933,269.946460359949
17.3140954495006,264.947948031599
17.3973362930078,261.949435703249
17.480577136515,253.950923374899
17.5638179800222,243.95241104655
17.6470588235294,237.9538987182
17.7302996670366,232.95538638985
17.8135405105438,221.9568740615
17.8967813540511,218.958361733151
17.9800221975583,218.959849404801
18.0632630410655,210.961337076451
18.1465038845727,204.962824748101
18.2297447280799,200.964312419751
18.3129855715871,186.965800091402
18.3962264150943,191.967287763052
18.4794672586016,182.968775434702
18.5627081021088,180.970263106352
18.645948945616,180.971750778003
18.7291897891232,176.973238449653
18.8124306326304,172.974726121303
18.8956714761376,168.976213792953
18.9789123196448,160.977701464604
19.0621531631521,156.979189136254
19.1453940066593,146.980676807904
19.2286348501665,156.982164479554
19.3118756936737,151.983652151205
19.3951165371809,146.985139822855
19.4783573806881,137.986627494505
19.5615982241953,140.988115166155
19.6448390677026,133.989602837805
19.7280799112098,130.991090509456
19.811320754717,133.992578181106
